MAE_1,MAE_2,MAE_3,RMSE_1,RMSE_2,RMSE_3,MSE_1,MSE_2,MSE_3,MeanError_1,MeanError_2,MeanError_3,J,OvershootPercent_1,OvershootPercent_2,OvershootPercent_3,name
0.547303140667656,0.538946115052881,0.223908187623142,0.938971325336522,0.931194567696446,0.501604535308381,0.881667149804224,0.867123322907372,0.251607109841937,-0.00339746827771142,-0.0047438273150311,-0.00329252319223074,3724.77669779679,5.46223794443124e+17,4.70582854904706e+15,Inf,LQR_1_fig_no_ressist
0.584083758377561,0.579457220194368,0.223966371915265,1.00424442911769,1.00212152866508,0.500589486255903,1.00850687341392,1.00424755821404,0.250589833749949,0.000115254536474273,0.00303871312042028,-0.00277952226040738,3895.01332273306,5.45363438371516e+17,2.96328033102576e+15,Inf,LQR_1_fig_small_resist
1.13668110596673,1.2011901667491,0.343984965393631,1.6889658044807,1.71792275930781,0.541701449537747,2.85260548870512,2.95125860694775,0.293440460431296,0.0478386736886536,0.027354969606493,-0.145243084784356,6597.0887425666,5.59923620946854e+17,2.04098942078983e+16,Inf,LQR_1_fig_normal_resist
0.258451958037804,0.259432302718731,0.231070453826922,0.443692546619738,0.444736996642922,0.530596974130166,0.196863075925909,0.197790996182966,0.281533148956088,-0.00249097073026298,-0.00336012246625372,0.0011519552629432,NaN,5.45329100370213e+17,1.56165186423126e+15,Inf,LQR_2_fig_no_ressist
0.268148503994738,0.268948859038415,0.232527569846484,0.458151244423093,0.458964109077338,0.532742684228651,0.209902562766428,0.210648053421154,0.283814767599148,-0.00455505308679282,-0.00667182596014598,0.000380286743886212,NaN,5.44901149443797e+17,1.6506936286244e+15,Inf,LQR_2_fig_small_resist
0.393268955352768,0.40350169839828,0.232012375760248,0.613479849365565,0.630444570039053,0.53146321203074,0.376357525577596,0.397460355891727,0.282453145742032,-0.029879495245802,-0.0297669795698933,0.000616283995289568,NaN,5.45495516371391e+17,80556721465153.5,Inf,LQR_2_fig_normal_resist
0.228673171938003,0.235269844841984,0.178925457780755,0.395165084827122,0.391345439386261,0.365790335566778,0.156155444266426,0.153151252928426,0.133802569594056,-0.00319513438497848,0.00747239392406298,0.0126624884451293,2727.693645676,5.45853087104672e+17,6.23466453584899e+15,Inf,MPC_1_fig_no_ressist
0.286007467133916,0.247272671973479,0.177685363046859,0.470292283320742,0.429143396190283,0.354587981502382,0.221174831751037,0.18416405449373,0.125732636625934,-0.046273739784636,0.0074191567531219,0.0216587535952729,2779.38387249967,5.44710715983891e+17,4.76126782966206e+15,Inf,MPC_1_fig_small_resist
0.734638656217426,0.704423910440441,0.484056154933207,0.978344780547124,0.948819743283252,0.545076502632023,0.9571585096238,0.900258905244097,0.297108393721558,0.000446737382933857,0.156611355679056,0.373399980941887,4052.14321987642,5.57253243354991e+17,1.35607871189192e+16,Inf,MPC_1_fig_normal_resist
